sample_index,Target
197_K,1.0956787014039506
198_K,0.8657935801725462
199_K,0.9397608916935662
200_K,1.0187926782748742
201_K,0.9377903401048299
202_K,0.968055410966746
203_K,1.0052224576129123
204_K,1.2232234546147156
205_K,1.0061197753523055
206_K,0.8785786894820269
207_K,0.9662199760653767
208_K,0.9764317649589933
209_K,0.9304465879759153
210_K,1.1579872412918584
211_K,0.9877395600376102
212_K,0.9767404319696361
213_K,0.9135852857066677
214_K,0.9149749617749565
215_K,0.8709202366810451
216_K,0.963880797202573
217_K,0.8967307220164141
218_K,1.0585238891737403
219_K,0.9095715479472335
220_K,1.1089270503227444
221_K,1.0837444394646225
222_K,0.897312319955496
223_K,0.8927194918584145
224_K,1.005078871337045
225_K,0.9045364493123635
226_K,1.198806407721961
227_K,0.8923876571529854
228_K,1.0187376896063756
229_K,0.9396001203885087
230_K,0.9152924658673198
231_K,0.881693025189583
232_K,0.9316677495771797
233_K,0.8519428419083432
234_K,1.0215648039922516
235_K,1.0871207977504451
236_K,1.079378825548436
237_K,1.0843713516506424
238_K,0.991671776961833
239_K,0.9714519948607996
240_K,1.0416552094240847
241_K,1.1872222094759135
242_K,0.9009831867417545
243_K,0.9732430576056371
244_K,0.928106872226497
245_K,0.9563822298221425
246_K,1.0675809722438474
247_K,1.0646828996722604
248_K,1.0901283091414975
249_K,0.8819707239232794
250_K,0.9317223602159984
251_K,1.0780662921747777
252_K,0.9490466210001159
253_K,0.824134367859489
254_K,1.0180829529875652
255_K,0.9976958481127479
256_K,0.8636284099050502
257_K,0.9051961304580332
258_K,1.0920212598700059
259_K,0.9801277411291505
260_K,0.9299307212850731
261_K,1.09817680371947
262_K,0.9404931046973494
263_K,1.070419042955364
264_K,1.0415241121842114
265_K,1.0489092700443077
266_K,0.9389930332376877
267_K,0.8755343403081133
268_K,0.9655255774260185
269_K,0.9127249199547659
270_K,0.888169010951909
271_K,1.1241373068867027
272_K,0.9015624531651714
273_K,0.9514452313823242
274_K,0.9160337990738702
275_K,1.322297809414002
276_K,0.8707272820467216
277_K,1.0343151081430855
278_K,1.0013780276541404
279_K,0.909765198481505
280_K,0.8932824725154229
281_K,0.9270390480564815
282_K,0.9894157005095174
283_K,1.023528083155521
284_K,0.9566926883793901
285_K,0.9731829140964351
286_K,0.907389414100684
287_K,0.9065157865549819
288_K,1.0683758649756694
289_K,1.0218046731964183
290_K,0.9413719929823627
291_K,1.0105017170100286
292_K,1.0367442126001467
293_K,0.9737538517428813
294_K,0.9621550183724649
295_K,1.0626127411219723
296_K,1.0318464797477551
297_K,0.8693163392677357
298_K,0.8600470163763064
299_K,0.8678001527736641
300_K,0.998412291503502
301_K,0.9568994399857119
302_K,1.0209051081714404
303_K,1.0115473760348217
304_K,1.182253958300607
305_K,0.9629846104057751
306_K,1.0104384737544425
307_K,1.0162106175002352
308_K,1.1588884517943734
309_K,0.8385953609151418
310_K,1.0464088767276172
311_K,0.9957415275798134
312_K,0.830896706903321
313_K,0.9035997103780793
314_K,1.135906864763263
315_K,0.8907232425635501
316_K,1.0832659334028791
317_K,0.9119846651875265
318_K,0.9123940667828594
319_K,0.9751099913337204
320_K,1.005027194986433
321_K,0.9738933542780154
322_K,0.8696261101161474
323_K,1.017413118082105
324_K,0.906998485216714
325_K,0.9888311253816692
326_K,0.9157966363339101
327_K,0.8761173883277269
328_K,0.97814874270137
329_K,0.9498630365622779
330_K,1.0742493607800037
331_K,0.9330878206870283
332_K,1.1197302131261186
333_K,0.8808845967219215
334_K,1.0621032049073786
335_K,1.0824734809482597
336_K,1.0513940440793004
337_K,1.0574940423103047
338_K,0.990658934256641
339_K,1.2624864091832173
340_K,0.9066792676915586
341_K,0.7499128909161664
342_K,0.9180396778410852
343_K,0.9355412013169466
344_K,0.9884229201242056
345_K,0.9945053998515372
346_K,0.9960931268548258
347_K,0.8832470802045046
348_K,0.9326854660152087
349_K,0.9649299872875335
350_K,0.8484706468682605
351_K,1.143138648595159
352_K,0.9353506197952087
353_K,0.8840386030550019
354_K,0.9640821083354801
355_K,1.17873372388981
356_K,1.088316207222895
357_K,0.9439426034761932
358_K,0.9434709122501082
359_K,0.9114648109557443
360_K,1.0412300747118817
361_K,1.1346668194585314
362_K,0.9228012152356652
363_K,0.8138510959925461
364_K,0.8845483254449998
365_K,1.1923087236810537
366_K,1.082963152030488
367_K,0.8226523035173113
368_K,1.2387301304723373
369_K,1.198030078566391
370_K,1.1550105840511664
371_K,0.8832127595470771
372_K,0.9728272818858822
373_K,0.967748767329146
374_K,1.0673397168023921
375_K,1.0351299749991243
376_K,1.0869872763397888
377_K,0.9951522692556842
378_K,0.9561903042537324
379_K,0.9830552526053224
380_K,1.0453652916291072
381_K,0.8704024832610174
382_K,1.0674610950860757
383_K,0.9328502941118144
384_K,1.0604467214073716
385_K,0.953396753946699
386_K,1.0103409802767742
387_K,1.122873059150504
388_K,0.9801220621379629
389_K,0.9205918826872457
390_K,0.981757289388423
391_K,0.9763516586184863
392_K,0.9754736633350345
393_K,0.8769672175397081
394_K,0.8614478508318987
395_K,0.9406544103188207
396_K,1.1934765442715933
397_K,0.9662746017970987
398_K,1.0496373228269658
399_K,0.852105573885467
400_K,0.9713648815060391
401_K,0.9349000787538864
402_K,1.0263975686155467
403_K,1.1432178581364167
404_K,0.9702161215244022
405_K,0.9062533596888125
406_K,1.1284633782878517
407_K,0.8813500008571235
408_K,0.9614943051118116
409_K,1.1224369228082254
410_K,0.9033636318419844
411_K,0.8778771301438877
412_K,0.9981227003583409
413_K,1.0996950861451045
414_K,0.9532960397677929
415_K,1.0001438942023217
416_K,1.0095796716356047
417_K,1.0223883554623343
418_K,1.046300000952198
419_K,0.8927299912407994
420_K,0.8989401154149719
421_K,0.8638756870881922
422_K,0.914750091566397
423_K,0.9850765133959954
424_K,1.0235334368667897
425_K,0.9567290935385918
426_K,0.8286089726217338
427_K,0.9254643994298726
428_K,0.7585257726019317
429_K,0.9837559241961733
430_K,0.9207618070701525
431_K,0.9546885247078204
432_K,1.1114796687198738
433_K,1.3405242176285412
434_K,1.3490537637641273
435_K,1.387748927968297
436_K,1.0737550976047388
437_K,1.085612237854456
438_K,1.0667050943438405
439_K,1.3184106048869673
440_K,1.3901323227046718
441_K,1.186256726656212
442_K,1.2087517274523911
443_K,1.1448092385958184
444_K,1.25791904807787
445_K,1.0932886223908902
446_K,1.131695068340587
447_K,1.2784429940052604
448_K,1.1687115814068247
449_K,1.0955091312320309
450_K,1.2551274383551598
451_K,1.4653312688285365
452_K,1.3889444831870208
453_K,1.0200833004542087
454_K,1.0441876340702834
455_K,1.114090349079846
456_K,1.1425238334627335
457_K,1.136061409439411
458_K,1.1210466520435596
459_K,1.1922727129897137
460_K,1.027497545479225
461_K,1.1010222835179564
462_K,1.0330448531322203
463_K,1.1780718306065272
464_K,1.1491737380852685
465_K,1.1388501337110957
466_K,1.2021587049341027
467_K,1.3804947585204261
468_K,1.0979062438178444
469_K,1.1250431789919622
470_K,1.1487419070808305
471_K,1.4025019271013184
472_K,1.1786337637474429
473_K,1.2400140822159313
474_K,1.313673600171528
475_K,0.9413851124978821
476_K,1.216005647416215
477_K,1.3724790894945917
478_K,1.3181744474993653
479_K,1.3421022333919543
480_K,1.34041783417645
481_K,1.3324433979960857
482_K,1.2397147334194496
483_K,1.0931005530471778
484_K,1.0707915620362303
485_K,1.2410161490438136
486_K,0.9965419657277588
487_K,0.8408077801301929
488_K,1.0770385359252101
489_K,0.9589640440180134
490_K,0.9789013121924275
491_K,1.0806079964943658
492_K,0.9978438835135572
493_K,1.0648991511285046
494_K,1.2638073617917767
495_K,1.242219010665803
496_K,1.0570138681673464
497_K,0.9897783916528924
498_K,1.204150541963396
499_K,1.0605727815675101
500_K,0.9850973416858116
501_K,1.123545782463258
502_K,1.2494229427994188
503_K,1.1397335758012819
504_K,1.067475910872925
505_K,1.121511039686526
506_K,1.0066374745891093
507_K,1.0379526705575284
508_K,1.027136969669373
509_K,1.1115949410197892
510_K,1.0422952693512944
511_K,1.1567267117914073
512_K,1.124706819590574
513_K,1.0867051031490742
514_K,0.987684010764825
515_K,0.9325993173970877
516_K,1.0280366851103144
517_K,1.014214906509438
518_K,1.1510271516292936
519_K,0.9182753605912243
520_K,1.036804339496246
521_K,1.1079364376137635
522_K,1.0907546830532941
523_K,1.1133388588879025
524_K,1.0123363955969407
525_K,1.1646196435597056
526_K,1.1245737855287041
527_K,1.0592616672376156
528_K,1.175747832785327
529_K,0.9965852085103272
530_K,0.9766163473536095
531_K,1.0666034669001412
532_K,1.2214711889042347
533_K,1.1080680001293186
534_K,1.1407416671911286
535_K,1.099035163434188
536_K,1.0857465710951677
537_K,1.044359329636513
538_K,1.090120606971137
539_K,1.094549152251939
540_K,1.093175604800814
541_K,1.0380015731852883
542_K,1.1305746712088744
543_K,1.078978121081974
544_K,1.0266234749837062
545_K,1.0267824330514184
546_K,1.1926325692859208
547_K,0.9813864929583522
548_K,1.0101918158837955
549_K,0.9716909873285177
550_K,1.0258609961997118
551_K,1.036462528290864
552_K,1.0315993553567213
553_K,1.1160271763666436
554_K,1.114578058406332
555_K,1.2996798075125524
556_K,0.9913265756049262
557_K,1.0638480049387147
558_K,0.8727990598782531
559_K,1.2528765484906186
560_K,1.1482269731208434
561_K,1.0576856276630178
562_K,1.1415788130482796
563_K,1.1190612099394714
564_K,1.069405748056985
565_K,1.05615652012108
566_K,1.1039015490493858
567_K,1.001873432920691
568_K,0.8785594667895679
569_K,0.9038795936754973
570_K,1.4054771978308904
571_K,0.9334555996566266
572_K,1.1185222328297544
573_K,1.3476779970952029
574_K,0.883523800892943
575_K,0.962841979957732
576_K,1.2623716018922746
577_K,0.843420956555951
578_K,1.0694116641819982
579_K,0.8174590273019404
580_K,1.0311082411224306
581_K,0.9206566667739408
582_K,1.0177812197768312
583_K,0.9151149283186184
584_K,1.1480567110523148
585_K,0.9443048748234699
586_K,1.0189393349387124
587_K,1.2110241177176362
588_K,1.1031438575430876
589_K,1.0007448364074027
590_K,1.219404159460667
591_K,1.034347044814839
592_K,0.9301338692266355
593_K,0.9026820386362465
594_K,1.2025202670063255
595_K,1.0116444108432565
596_K,0.8385850061306457
597_K,0.8611056907868322
598_K,0.8832847849739555
599_K,0.8733478601576835
600_K,1.0225566167201354
601_K,1.2966518353252865
602_K,1.195635783759093
603_K,1.3509086488819126
604_K,1.2412098665152171
605_K,0.9806791232746701
606_K,0.9839807020126357
607_K,0.8824408389298455
608_K,0.8794741312526193
609_K,0.8264419302552388
610_K,1.0473112500184374
611_K,1.140101576111899
612_K,1.485142698186548
613_K,1.019996795393456
614_K,0.9235940219834244
615_K,0.9364270162574068
616_K,0.9341883981140967
617_K,0.8017159999652286
618_K,1.1406033545143897
619_K,1.1951078835688138
620_K,1.5387392003488896
621_K,0.8990632127014923
622_K,0.9115709559148112
623_K,0.8508045943414494
624_K,0.8618681902556273
625_K,0.9308592061604452
626_K,0.8628620648474874
627_K,1.5096850979761514
628_K,1.0367592596481772
629_K,0.987155712202204
630_K,0.9086352449146398
631_K,0.9610012294541634
632_K,0.9342077414382524
633_K,0.9327114604287057
634_K,0.9340092557524882
635_K,1.110662919584024
636_K,1.6546873133926225
637_K,0.9631838044747357
638_K,0.8856146512261341
639_K,1.0679042784204966
640_K,0.9403040929469295
641_K,0.9850079733551662
642_K,0.9538251069727187
643_K,0.9023258147606323
644_K,0.9683712140248268
645_K,1.4733289947364288
646_K,0.8833054616165744
647_K,0.9356955703477773
648_K,0.966489808039852
649_K,1.0956610467313148
650_K,1.092042658969336
651_K,0.975558635382349
652_K,1.1390254715513912
653_K,1.240572008486999
654_K,1.3110738369902386
655_K,1.3225061599307115
656_K,0.975993116122584
657_K,0.8513724064240039
658_K,1.0484767346430361
659_K,1.262529923783538
660_K,1.2655842952613419
661_K,1.5369189651337125
662_K,1.052297913404488
663_K,1.2266813455399506
664_K,1.2427147874373317
665_K,1.1002094867869385
666_K,0.9104833798067015
667_K,0.9126078838227324
668_K,1.0434204037720651
669_K,1.2101245180758575
670_K,1.0535633010055416
671_K,1.0338511758446325
672_K,0.8660342022620016
673_K,0.8942849496020254
674_K,1.094496160082426
675_K,0.8986081725654766
676_K,1.081485811505458
677_K,0.9983383236103843
678_K,1.0247211846144868
679_K,0.9768103594291714
680_K,1.7457402099639912
681_K,1.014024383046114
682_K,0.8676938895645382
683_K,0.9029661151397996
684_K,0.8489794367160075
685_K,0.9706710651651296
686_K,1.1555505817441747
687_K,0.9139926402509914
688_K,0.9750960798482374
689_K,0.8898462952623479
690_K,0.9125503585331225
691_K,1.5263850590368222
692_K,0.8898462853255864
693_K,1.065557089022409
694_K,0.9796726115358239
695_K,0.9385107874310626
696_K,0.8436422644160677
697_K,1.448754572965089
698_K,1.2013316193075747
699_K,1.0622053457741791
700_K,1.0048902870735938
701_K,0.9738148094349905
702_K,0.9030864774254554
703_K,0.9566129008996614
704_K,1.1345325424459791
705_K,1.1034988036587663
706_K,1.0238529268764989
707_K,0.8517956011475842
708_K,1.0500453901263709
709_K,1.2909375345043232
710_K,1.0188301881864352
711_K,1.4745358233375665
712_K,1.4002791912212615
713_K,1.2080126451189213
714_K,1.0021714640411516
715_K,1.3094708438359481
716_K,1.0794488780270937
717_K,0.9544589078171887
718_K,0.9370806750327
719_K,1.0785749348029132
720_K,1.1958227289080003
721_K,1.1410347556954086
722_K,1.53860021178242
723_K,1.4890932178759615
724_K,1.302544481179579
725_K,1.2982266891538428
726_K,1.2231195953099046
727_K,1.1604719507538415
728_K,1.2319887315648124
729_K,1.1729946567415461
730_K,1.3395388987222283
731_K,1.2227282998033984
732_K,1.2341237919748789
733_K,1.278907786467004
734_K,1.1130572019697156
735_K,1.2137962364485466
736_K,1.3437377378703068
737_K,1.2566898641983315
738_K,1.0991649147642435
739_K,1.172197724423173
740_K,1.2828143048215952
741_K,0.9447555983336151
742_K,1.240390102191043
743_K,1.1038637879254185
744_K,1.0323103607440096
745_K,1.3186369316511217
746_K,1.0237047717673349
747_K,1.100354003655022
748_K,1.1279261130886384
749_K,0.9218576367473841
750_K,1.0918110964330991
751_K,1.1170741154939428
752_K,1.0340663216397197
753_K,0.8345486625031607
754_K,1.0321437278194812
755_K,1.0143336394519789
756_K,1.076099431539051
757_K,0.957152119739334
758_K,0.8792214698651992
759_K,1.0923134542838255
760_K,1.0815390583315942
761_K,0.915710181200332
762_K,1.3069012675838294
763_K,1.2088990951774385
764_K,0.9809904165113402
765_K,1.1059297967336326
766_K,1.0451882888497968
767_K,1.3572783655565142
768_K,1.1767766095040855
769_K,1.2079311845478848
770_K,1.2311024180288515
771_K,1.213165985805469
772_K,1.1718385326000913
773_K,1.439055937143792
774_K,1.4046188562627964
775_K,1.180585847724979
776_K,1.3147337833513968
777_K,1.2659686447897316
778_K,1.1534963745788582
779_K,1.0055607480972544
780_K,0.8932742790654534
781_K,1.082326391466579
782_K,1.2846658309165366
783_K,1.2388648830370264
784_K,1.2225756561530825
785_K,0.9651461919629459
786_K,1.1902462595860939
787_K,0.9264337305130242
788_K,0.9742865613024534
789_K,1.1624552550152485
790_K,1.049584477870142
791_K,1.0273767210351632
792_K,0.9711654397905155
793_K,0.9442546404388562
794_K,0.9715508456611585
795_K,1.0693828187141607
796_K,0.9987771919820242
797_K,1.0302143140517948
798_K,1.033685069055946
799_K,1.2168123597119684
800_K,1.3703015620766006
801_K,1.2019660316949488
802_K,1.2168345239681886
803_K,1.2911979192441645
804_K,1.2975507783236435
805_K,1.312341815533478
806_K,1.195244920344998
807_K,1.1472676868857938
808_K,1.3304377307413593
809_K,1.091367531294219
810_K,1.015062968843195
811_K,1.184230691022285
812_K,1.0572459876814315
813_K,1.0045149110222544
814_K,0.9298430930583851
815_K,0.9014511316158476
816_K,1.3347499538911665
817_K,1.3043057523216963
818_K,1.0526331099010466
819_K,0.9595810553760017
820_K,0.9494864093931387
821_K,1.081658988644738
822_K,1.037115452139528
823_K,1.242202585899635
824_K,1.0123320439978996
825_K,0.9628502484305266
826_K,1.2446661670018575
827_K,1.2016397260814482
828_K,1.1784317259092894
829_K,1.0514163015318596
830_K,0.9715571347231804
831_K,0.9277732000695403
832_K,0.9889469271550667
833_K,0.9393413117417224
834_K,0.9020480756163273
835_K,0.7675312903961499
836_K,0.8655427125233872
837_K,1.1030675078253764
838_K,0.8956278537436085
839_K,0.8664527650496948
840_K,0.7360156523066596
841_K,0.9940850115798958
842_K,0.7882358457420131
843_K,0.9446778173271261
844_K,0.8282846141053398
845_K,0.8039686117428511
846_K,0.8730069361707419
847_K,0.8965314854840226
848_K,1.100317835248931
849_K,0.998424182737083
850_K,0.9663101505604177
851_K,0.9294995272352097
852_K,1.0074131531580464
853_K,0.8673869092841817
854_K,1.1608263801076941
855_K,0.930973276948965
856_K,0.8764355809098426
857_K,0.8735781276005758
858_K,0.9031777043298798
859_K,0.9151037907842023
860_K,0.8571826227043092
861_K,0.8698895171443612
862_K,0.8676709100403095
863_K,0.8949903281425241
864_K,0.8247099416115035
865_K,0.8560754775949458
866_K,0.9116368646004819
867_K,0.8045520416504269
868_K,1.090196200385536
869_K,0.8453378600805757
870_K,0.9212328419483249
871_K,0.9379959604530279
872_K,1.0743795330605297
873_K,0.8967126785229992
874_K,0.8150207562602519
875_K,0.8799651404370524
876_K,0.8912258991374287
877_K,1.1031085214046317
878_K,1.1385437029246828
879_K,0.9450017825130247
880_K,1.2851220497593219
881_K,1.5401004371072085
882_K,1.5531951108790478
883_K,1.2595254413341277
884_K,1.207990259594817
885_K,1.2316894660187525
886_K,0.8623473737244276
887_K,1.1341082634252397
888_K,1.188272665902262
889_K,0.9297630112130183
890_K,0.9005405345875441
891_K,0.9731575373243352
892_K,1.1299871287048218
893_K,0.8111276803069091
894_K,1.2002339364042975
895_K,1.0743021450243613
896_K,0.9586131012150043
897_K,1.2448924987814498
898_K,0.9115163157073762
899_K,1.2271103470793414
900_K,1.1940085546311578
901_K,0.9014172698865941
902_K,1.0567817971505689
903_K,0.9496570161861034
904_K,1.0132522511231679
905_K,1.0832739024611764
906_K,1.0861446858922077
907_K,1.0442460380194187
908_K,1.0085974960881852
909_K,1.0535385615996873
910_K,1.129184227767067
911_K,1.0938092219932407
912_K,1.1995489711244833
913_K,0.8844989494941967
914_K,1.1637560860205698
915_K,0.8858472659124805
916_K,0.9657696977698725
917_K,0.947177116456536
918_K,0.989834995150814
919_K,1.0103433171863854
920_K,1.150937622638705
921_K,0.9128855025867729
922_K,0.8186660533070997
923_K,0.9262676590150803
924_K,0.8604762708799918
925_K,1.0957659646975275
926_K,1.0067943468768443
927_K,1.0471373933144241
928_K,0.9057689955703065
929_K,0.9933737467936609
930_K,1.0774109005288766
931_K,1.4073266496079853
932_K,0.8603521509396286
933_K,0.8923091005310841
934_K,0.9569238763339438
935_K,0.8581412739082327
936_K,1.0540825899981119
937_K,1.1752407555174451
938_K,1.0077933457826351
939_K,0.9815359427999011
940_K,0.9263382146786734
941_K,0.9112820632420428
942_K,1.1189995769832186
943_K,0.9980743001859567
944_K,1.032109000147782
945_K,0.9154405139433851
946_K,1.212916769028746
947_K,1.185415615780412
948_K,1.2689231962700678
949_K,1.1537939450818966
950_K,1.4818670808925907
951_K,1.0993643343592665
952_K,1.1940619627532054
953_K,1.08622664963818
954_K,1.3179037840987315
955_K,0.9655959079213045
956_K,1.1516574044628995
957_K,1.071112286556565
958_K,1.099665396532499
959_K,1.1772441475563673
960_K,1.1003618712027532
961_K,1.0545583936006782
962_K,0.9926220209652715
963_K,0.9498503913857463
964_K,0.8570275469482931
965_K,0.8707442826965828
966_K,1.0308780847654342
967_K,1.1925184504930082
968_K,1.0284074003674644
969_K,0.933642315722398
970_K,1.1672767657412855
971_K,1.0807025888524453
972_K,1.0020577754025763
973_K,0.9066975397222569
974_K,1.0112260887316409
975_K,0.9112446907599777
976_K,0.8668844365483933
977_K,0.9431229229974168
978_K,0.905406743236181
979_K,0.8085110142749102
980_K,0.7235905010780573
981_K,0.9477404772275307
982_K,0.7967302285321719
983_K,1.1115121893039253
984_K,1.0464498299288647
985_K,0.8512740625089121
986_K,0.76179124780345
987_K,0.7466699211221948
988_K,0.802462684225515
989_K,0.8583711898066703
990_K,0.7169782304627643
991_K,0.7413257354579436
992_K,0.7742401524744207
993_K,0.6608816628588088
994_K,0.7345912047265208
995_K,0.7490123014842082
996_K,0.7223199862509063
997_K,0.6916947776522384
998_K,0.7344758052287671
999_K,0.7873636562249743
1000_K,0.7503862773859651
1001_K,0.7626652398387161
1002_K,1.0596068583303182
1003_K,0.835167178200737
1004_K,0.7134792936353894
1005_K,0.7947979069685925
1006_K,0.9682301769213626
1007_K,0.8058519048189665
1008_K,0.9548297208693454
1009_K,0.9893697790880642
1010_K,0.7230628352824363
1011_K,1.0965994081266255
1012_K,0.7434672335066964
1013_K,0.8195322020255281
1014_K,0.916436881210139
1015_K,0.9409344149500571
1016_K,0.7827195150758377
1017_K,0.8112434428802269
1018_K,0.8219146952222989
1019_K,0.8096497928003544
1020_K,0.8782479399238644
1021_K,0.9865857118199108
1022_K,0.8122137012809036
1023_K,0.9936167888191142
1024_K,1.0735287679670102
1025_K,1.2609950661289757
1026_K,0.9659261113040795
1027_K,1.3281996461334775
1028_K,0.8696898258976238
1029_K,0.8238965674082389
1030_K,0.9350349838361437
1031_K,0.7962366916329034
1032_K,0.8143065617355704
1033_K,0.922655486834932
1034_K,1.0945380917049143
1035_K,0.9117174661726962
1036_K,0.879148360624364
1037_K,0.8934184003895537
1038_K,1.0729617198580061
1039_K,1.2300853770615898
1040_K,0.9782400724687679
1041_K,0.9813806592238408
1042_K,1.0131860830424992
1043_K,1.0412099867682532
1044_K,0.900930348620658
1045_K,1.1086334137785925
1046_K,0.8751956535410617
1047_K,0.9170441939277995
1048_K,1.005305946383555
1049_K,1.2605238141727853
1050_K,0.8766263896602453
1051_K,0.8233986985303797
1052_K,1.1728441928386257
1053_K,0.8844756120279784
1054_K,1.0778353897592499
1055_K,0.8889923363459089
1056_K,0.8943891133821394
1057_K,0.8234987638864772
1058_K,0.8503300664767969
1059_K,1.057249605540634
1060_K,0.9208693671121825
1061_K,0.8233890362649943
1062_K,1.0343350689196766
1063_K,0.9885417438634216
1064_K,1.0353506062283748
1065_K,0.8965489687249291
1066_K,0.9440304832819721
1067_K,0.8236061028774567
1068_K,0.8551923975867084
1069_K,1.0142483225810062
1070_K,0.902238225825312
1071_K,0.9618217615573684
1072_K,0.9259281667461902
1073_K,0.8968547178168255
1074_K,0.8027660909077312
1075_K,0.8744580901035544
1076_K,0.9110624867311566
1077_K,0.9557237188728168
1078_K,0.9169230665717711
1079_K,0.8939885512228962
1080_K,0.8845337712496614
1081_K,0.9567460706527673
